route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
89-22,HIV2223-HMer2223-Mercredi-10,906367-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-BAS",0,127855,890001
89-22,HIV2223-HMer2223-Mercredi-10,906368-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-BAS",0,127855,890001
89-22,HIV2223-HMer2223-Mercredi-10,906369-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-BAS",0,127855,890001
89-22,HIV2223-HMer2223-Mercredi-10,906370-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-BAS",0,127855,890001
89-22,HIV2223-HMer2223-Mercredi-10,906371-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-BAS",0,127855,890001
89-22,HIV2223-HMer2223-Mercredi-10,906372-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-BAS",0,127850,890001
89-22,HIV2223-HMer2223-Mercredi-10,906373-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-BAS",0,127856,890001
89-22,HIV2223-HMer2223-Mercredi-10,906374-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-BAS",0,127856,890001
89-22,HIV2223-HMer2223-Mercredi-10,906375-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127854,890002
89-22,HIV2223-HMer2223-Mercredi-10,906376-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127853,890002
89-22,HIV2223-HMer2223-Mercredi-10,906377-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127855,890002
89-22,HIV2223-HMer2223-Mercredi-10,906378-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127855,890002
89-22,HIV2223-HMer2223-Mercredi-10,906379-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127855,890002
89-22,HIV2223-HMer2223-Mercredi-10,906380-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127855,890002
89-22,HIV2223-HMer2223-Mercredi-10,906381-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127855,890002
89-22,HIV2223-HMer2223-Mercredi-10,906382-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127855,890002
89-22,HIV2223-HMer2223-Mercredi-10,906383-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127855,890002
89-22,HIV2223-HMer2223-Mercredi-10,906384-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127855,890002
89-22,HIV2223-HMer2223-Mercredi-10,906385-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127861,890002
89-22,HIV2223-HMer2223-Mercredi-10,906386-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127859,890002
89-22,HIV2223-HMer2223-Mercredi-10,906387-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127856,890002
89-22,HIV2223-HMer2223-Mercredi-10,906388-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127856,890002
89-22,HIV2223-HMer2223-Mercredi-10,906389-HIV2223-HMer2223-Mercredi-10,"N89 - SCY-CHAZELLES",1,127852,890002
90-167,HIV2223-HMer2223-Mercredi-10,906390-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127839,900016
90-167,HIV2223-HMer2223-Mercredi-10,906391-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127843,900016
90-167,HIV2223-HMer2223-Mercredi-10,906392-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127849,900016
90-167,HIV2223-HMer2223-Mercredi-10,906393-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127848,900016
90-167,HIV2223-HMer2223-Mercredi-10,906394-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127842,900016
90-167,HIV2223-HMer2223-Mercredi-10,906395-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127842,900016
90-167,HIV2223-HMer2223-Mercredi-10,906396-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127842,900016
90-167,HIV2223-HMer2223-Mercredi-10,906397-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127842,900016
90-167,HIV2223-HMer2223-Mercredi-10,906398-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127842,900016
90-167,HIV2223-HMer2223-Mercredi-10,906399-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127842,900016
90-167,HIV2223-HMer2223-Mercredi-10,906400-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127842,900016
90-167,HIV2223-HMer2223-Mercredi-10,906401-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127842,900016
90-167,HIV2223-HMer2223-Mercredi-10,906402-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127845,900016
90-167,HIV2223-HMer2223-Mercredi-10,906403-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127846,900016
90-167,HIV2223-HMer2223-Mercredi-10,906404-HIV2223-HMer2223-Mercredi-10,"N90 - MOULINS",0,127846,900016
90-167,HIV2223-HMer2223-Mercredi-10,906405-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127843,900017
90-167,HIV2223-HMer2223-Mercredi-10,906406-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127844,900017
90-167,HIV2223-HMer2223-Mercredi-10,906407-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127842,900017
90-167,HIV2223-HMer2223-Mercredi-10,906408-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127842,900017
90-167,HIV2223-HMer2223-Mercredi-10,906409-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127842,900017
90-167,HIV2223-HMer2223-Mercredi-10,906410-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127842,900017
90-167,HIV2223-HMer2223-Mercredi-10,906411-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127842,900017
90-167,HIV2223-HMer2223-Mercredi-10,906412-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127842,900017
90-167,HIV2223-HMer2223-Mercredi-10,906413-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127842,900017
90-167,HIV2223-HMer2223-Mercredi-10,906414-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127842,900017
90-167,HIV2223-HMer2223-Mercredi-10,906415-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127841,900017
90-167,HIV2223-HMer2223-Mercredi-10,906416-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127847,900017
90-167,HIV2223-HMer2223-Mercredi-10,906417-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127846,900017
90-167,HIV2223-HMer2223-Mercredi-10,906418-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127846,900017
90-167,HIV2223-HMer2223-Mercredi-10,906419-HIV2223-HMer2223-Mercredi-10,"N90 - VAUX",1,127840,900017
86-96,HIV2223-HMer2223-Mercredi-10,906420-HIV2223-HMer2223-Mercredi-10,"N86 - JUSSY STE-RUFFINE",1,127871,860003
86-96,HIV2223-HMer2223-Mercredi-10,906421-HIV2223-HMer2223-Mercredi-10,"N86 - JUSSY STE-RUFFINE",1,127871,860003
86-96,HIV2223-HMer2223-Mercredi-10,906422-HIV2223-HMer2223-Mercredi-10,"N86 - JUSSY STE-RUFFINE",1,127871,860003
86-96,HIV2223-HMer2223-Mercredi-10,906423-HIV2223-HMer2223-Mercredi-10,"N86 - JUSSY STE-RUFFINE",1,127871,860003
86-96,HIV2223-HMer2223-Mercredi-10,906424-HIV2223-HMer2223-Mercredi-10,"N86 - JUSSY STE-RUFFINE",1,127871,860003
86-96,HIV2223-HMer2223-Mercredi-10,906425-HIV2223-HMer2223-Mercredi-10,"N86 - JUSSY STE-RUFFINE",1,127871,860003
86-96,HIV2223-HMer2223-Mercredi-10,906426-HIV2223-HMer2223-Mercredi-10,"N86 - JUSSY STE-RUFFINE",1,127871,860003
86-96,HIV2223-HMer2223-Mercredi-10,906427-HIV2223-HMer2223-Mercredi-10,"N86 - JUSSY STE-RUFFINE",1,127871,860003
86-96,HIV2223-HMer2223-Mercredi-10,906428-HIV2223-HMer2223-Mercredi-10,"N86 - JUSSY STE-RUFFINE",1,127871,860003
86-96,HIV2223-HMer2223-Mercredi-10,906429-HIV2223-HMer2223-Mercredi-10,"N86 - JUSSY STE-RUFFINE",1,127871,860003
86-96,HIV2223-HMer2223-Mercredi-10,906430-HIV2223-HMer2223-Mercredi-10,"N86 - JUSSY STE-RUFFINE",1,127871,860003
86-96,HIV2223-HMer2223-Mercredi-10,906431-HIV2223-HMer2223-Mercredi-10,"N86 - MAISON NEUVE",0,127871,860004
86-96,HIV2223-HMer2223-Mercredi-10,906432-HIV2223-HMer2223-Mercredi-10,"N86 - MAISON NEUVE",0,127871,860004
86-96,HIV2223-HMer2223-Mercredi-10,906433-HIV2223-HMer2223-Mercredi-10,"N86 - MAISON NEUVE",0,127871,860004
86-96,HIV2223-HMer2223-Mercredi-10,906434-HIV2223-HMer2223-Mercredi-10,"N86 - MAISON NEUVE",0,127871,860004
86-96,HIV2223-HMer2223-Mercredi-10,906435-HIV2223-HMer2223-Mercredi-10,"N86 - MAISON NEUVE",0,127871,860004
86-96,HIV2223-HMer2223-Mercredi-10,906436-HIV2223-HMer2223-Mercredi-10,"N86 - MAISON NEUVE",0,127871,860004
86-96,HIV2223-HMer2223-Mercredi-10,906437-HIV2223-HMer2223-Mercredi-10,"N86 - MAISON NEUVE",0,127871,860004
86-96,HIV2223-HMer2223-Mercredi-10,906438-HIV2223-HMer2223-Mercredi-10,"N86 - MAISON NEUVE",0,127871,860004
86-96,HIV2223-HMer2223-Mercredi-10,906439-HIV2223-HMer2223-Mercredi-10,"N86 - MAISON NEUVE",0,127871,860004
86-96,HIV2223-HMer2223-Mercredi-10,906440-HIV2223-HMer2223-Mercredi-10,"N86 - MAISON NEUVE",0,127871,860004
86-96,HIV2223-HMer2223-Mercredi-10,906441-HIV2223-HMer2223-Mercredi-10,"N86 - MAISON NEUVE",0,127871,860004
86-96,HIV2223-HMer2223-Mercredi-10,906442-HIV2223-HMer2223-Mercredi-10,"N86 - JUSSY STE-RUFFINE",1,127871,860003
86-96,HIV2223-HMer2223-Mercredi-10,906443-HIV2223-HMer2223-Mercredi-10,"N86 - JUSSY STE-RUFFINE",1,127871,860003
86-96,HIV2223-HMer2223-Mercredi-10,906444-HIV2223-HMer2223-Mercredi-10,"N86 - MAISON NEUVE",0,127871,860004
86-96,HIV2223-HMer2223-Mercredi-10,906445-HIV2223-HMer2223-Mercredi-10,"N86 - MAISON NEUVE",0,127871,860004
87-78,HIV2223-HMer2223-Mercredi-10,906446-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906447-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906448-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906449-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906450-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906451-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906452-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906453-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127870,870008
87-78,HIV2223-HMer2223-Mercredi-10,906454-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127870,870008
87-78,HIV2223-HMer2223-Mercredi-10,906455-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127869,870009
87-78,HIV2223-HMer2223-Mercredi-10,906456-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906457-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906458-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906459-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906460-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906461-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906462-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906463-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906464-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906465-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906466-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906467-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906468-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906469-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906470-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906471-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906472-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906473-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906474-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906475-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906476-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906477-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906478-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906479-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906480-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906481-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906482-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127870,870009
87-78,HIV2223-HMer2223-Mercredi-10,906483-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906484-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906485-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906486-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906487-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906488-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127871,870009
87-78,HIV2223-HMer2223-Mercredi-10,906489-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127870,870009
87-78,HIV2223-HMer2223-Mercredi-10,906490-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127869,870008
87-78,HIV2223-HMer2223-Mercredi-10,906491-HIV2223-HMer2223-Mercredi-10,"N87 - MAISON NEUVE",0,127869,870009
87-78,HIV2223-HMer2223-Mercredi-10,906492-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127869,870008
87-78,HIV2223-HMer2223-Mercredi-10,906493-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906494-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906495-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906496-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906497-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906498-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906499-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906500-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906501-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906502-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906503-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906504-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906505-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906506-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
87-78,HIV2223-HMer2223-Mercredi-10,906507-HIV2223-HMer2223-Mercredi-10,"N87 - CHATEL-ST-GERMAIN",1,127871,870008
88-79,HIV2223-HMer2223-Mercredi-10,906508-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127862,880013
88-79,HIV2223-HMer2223-Mercredi-10,906509-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127864,880013
88-79,HIV2223-HMer2223-Mercredi-10,906510-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127865,880013
88-79,HIV2223-HMer2223-Mercredi-10,906511-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127862,880013
88-79,HIV2223-HMer2223-Mercredi-10,906512-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127866,880013
88-79,HIV2223-HMer2223-Mercredi-10,906513-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127866,880013
88-79,HIV2223-HMer2223-Mercredi-10,906514-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127866,880013
88-79,HIV2223-HMer2223-Mercredi-10,906515-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127866,880013
88-79,HIV2223-HMer2223-Mercredi-10,906516-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127866,880013
88-79,HIV2223-HMer2223-Mercredi-10,906517-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127866,880013
88-79,HIV2223-HMer2223-Mercredi-10,906518-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127866,880013
88-79,HIV2223-HMer2223-Mercredi-10,906519-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127866,880013
88-79,HIV2223-HMer2223-Mercredi-10,906520-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127863,880013
88-79,HIV2223-HMer2223-Mercredi-10,906521-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127867,880013
88-79,HIV2223-HMer2223-Mercredi-10,906522-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127867,880013
88-79,HIV2223-HMer2223-Mercredi-10,906523-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127865,880014
88-79,HIV2223-HMer2223-Mercredi-10,906524-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127866,880014
88-79,HIV2223-HMer2223-Mercredi-10,906525-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127866,880014
88-79,HIV2223-HMer2223-Mercredi-10,906526-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127866,880014
88-79,HIV2223-HMer2223-Mercredi-10,906527-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127866,880014
88-79,HIV2223-HMer2223-Mercredi-10,906528-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127866,880014
88-79,HIV2223-HMer2223-Mercredi-10,906529-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127866,880014
88-79,HIV2223-HMer2223-Mercredi-10,906530-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127866,880014
88-79,HIV2223-HMer2223-Mercredi-10,906531-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127866,880014
88-79,HIV2223-HMer2223-Mercredi-10,906532-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127863,880014
88-79,HIV2223-HMer2223-Mercredi-10,906533-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127863,880014
88-79,HIV2223-HMer2223-Mercredi-10,906534-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127867,880014
88-79,HIV2223-HMer2223-Mercredi-10,906535-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127867,880014
88-79,HIV2223-HMer2223-Mercredi-10,906536-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127868,880014
88-79,HIV2223-HMer2223-Mercredi-10,906537-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127862,880013
88-79,HIV2223-HMer2223-Mercredi-10,906538-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127863,880014
88-79,HIV2223-HMer2223-Mercredi-10,906543-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127862,880014
88-79,HIV2223-HMer2223-Mercredi-10,906544-HIV2223-HMer2223-Mercredi-10,"N88 - LESSY",1,127862,880014
88-79,HIV2223-HMer2223-Mercredi-10,906545-HIV2223-HMer2223-Mercredi-10,"N88 - MAISON NEUVE",0,127863,880013
83-163,HIV2223-HMer2223-Mercredi-10,906546-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127872,830007
83-163,HIV2223-HMer2223-Mercredi-10,906547-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127874,830007
83-163,HIV2223-HMer2223-Mercredi-10,906548-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127873,830007
83-163,HIV2223-HMer2223-Mercredi-10,906549-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127872,830007
83-163,HIV2223-HMer2223-Mercredi-10,906550-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127874,830007
83-163,HIV2223-HMer2223-Mercredi-10,906551-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127873,830007
83-163,HIV2223-HMer2223-Mercredi-10,906552-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127872,830007
83-163,HIV2223-HMer2223-Mercredi-10,906553-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127874,830007
83-163,HIV2223-HMer2223-Mercredi-10,906554-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127873,830007
83-163,HIV2223-HMer2223-Mercredi-10,906555-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127872,830007
83-163,HIV2223-HMer2223-Mercredi-10,906556-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127874,830007
83-163,HIV2223-HMer2223-Mercredi-10,906557-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127873,830007
83-163,HIV2223-HMer2223-Mercredi-10,906558-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127872,830007
83-163,HIV2223-HMer2223-Mercredi-10,906559-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127874,830007
83-163,HIV2223-HMer2223-Mercredi-10,906560-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127873,830007
83-163,HIV2223-HMer2223-Mercredi-10,906561-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127872,830007
83-163,HIV2223-HMer2223-Mercredi-10,906562-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127874,830007
83-163,HIV2223-HMer2223-Mercredi-10,906563-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127873,830007
83-163,HIV2223-HMer2223-Mercredi-10,906564-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127872,830007
83-163,HIV2223-HMer2223-Mercredi-10,906565-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127874,830007
83-163,HIV2223-HMer2223-Mercredi-10,906566-HIV2223-HMer2223-Mercredi-10,"N83 - CENTRE POMPIDOU-METZ",0,127873,830007
